Id,SalePrice
2734,158216.71788771637
2735,134896.08990246465
2736,141782.40902893338
2737,100449.8792051631
2738,122605.58680102113
2739,159270.9351049231
2740,146901.2937627593
2741,118840.4454804121
2742,177154.10564991704
2743,163144.2954069986
2744,147975.8309879693
2745,154157.19450801425
2746,108606.51794967707
2747,180526.69154045382
2748,140468.09682807268
2749,130645.4669026914
2750,122629.05854831822
2751,118415.63759311335
2752,243194.15275224822
2753,157624.6839480619
2754,257999.3412789344
2755,140541.21498088376
2756,73209.64142760122
2757,54055.30746791675
2758,55777.0757507903
2759,166590.20623728726
2760,106126.28421708406
2761,146421.38569468306
2762,128331.46125910035
2763,207722.63670447678
2764,183877.79306211486
2765,266877.61120200355
2766,125718.66707622539
2767,61777.83861237997
2768,123906.12747540814
2769,113304.22559213766
2770,160357.28689637966
2771,97524.8210483687
2772,121664.49076171033
2773,157502.1068545964
2774,147180.29313494684
2775,117507.76447657123
2776,161759.34017015493
2777,162605.04024558607
2778,138882.2485269705
2779,123694.30696624424
2780,117403.40857519861
2781,101734.61615739414
2782,84594.6432864205
2783,101882.87456064322
2784,127222.93407308636
2785,144323.89941484272
2786,27686.580272660824
2787,105457.52086023707
2788,45364.07458571135
2789,166643.45257627452
2790,107166.6417928806
2791,111197.24315029453
2792,49136.7066738822
2793,160762.21437975112
2794,90772.30727545707
2795,110870.90761996689
2796,75981.81797942403
2797,207484.4678950453
2798,116779.91993456881
2799,94391.1607150787
2800,90420.44461011747
2801,112614.26305579091
2802,135981.81224318477
2803,155844.4737289223
2804,152285.50695652328
2805,112363.95475176652
2806,65137.90239824704
2807,136845.31317084795
2808,149298.8629090113
2809,119579.78692158521
2810,120939.92988645565
2811,173609.10272177274
2812,156559.3212128292
2813,149792.06534269406
2814,147066.47882909107
2815,79775.68584655621
2816,233380.5243499974
2817,159597.28127195756
2818,140521.4162608981
2819,209022.84274167265
2820,136157.1439078725
2821,116268.84791453858
2822,219476.11595669563
2823,291573.6113628737
2824,177653.64936433756
2825,163762.44516603672
2826,130817.7101600247
2827,122262.7198747627
2828,259148.52089034393
2829,249560.60922439478
2830,236965.13115183648
2831,197310.03527192562
2832,242675.3573425091
2833,286375.7888651886
2834,219433.01885811915
2835,225079.80703566154
2836,211748.497707495
2837,187814.52964235353
2838,132788.11337496084
2839,194362.10478769348
2840,180698.02802563366
2841,212706.5419469762
2842,235179.80009882315
2843,149084.09178668447
2844,165130.394432534
2845,110530.31796917645
2846,216405.09418881265
2847,194855.19942261954
2848,227823.19757779385
2849,209630.08610328333
2850,289795.26294464467
2851,233693.43422812573
2852,245627.15034587157
2853,228945.57523978478
2854,171833.64215901121
2855,216692.1056430277
2856,195884.92575900373
2857,197699.11055168638
2858,212317.8948625573
2859,126322.05426686245
2860,156047.43324128794
2861,132738.47086268337
2862,221899.3726410095
2863,146183.21127278102
2864,253171.11019991
2865,147827.59485267126
2866,200049.61490707542
2867,78545.21617279551
2868,122662.70849005354
2869,108188.40134040208
2870,137722.28613688797
2871,94920.15619042364
2872,7257.959490317153
2873,110253.84328691242
2874,105105.9321752938
2875,138920.7280565661
2876,185988.7507155058
2877,140765.04842158896
2878,161707.26361455605
2879,131997.12398267118
2880,94017.34746368043
2881,149613.01012324775
2882,166638.55161671597
2883,200936.48583273706
2884,212342.68626280292
2885,170210.20216203365
2886,226396.72391850525
2887,113045.97772160824
2888,148726.90113341913
2889,50568.67419936042
2890,56130.676342627965
2891,147549.8605129656
2892,63325.019379660254
2893,96801.99997000571
2894,65885.33530198154
2895,300619.93481064145
2896,271917.63607167243
2897,189277.52802235505
2898,152453.4229012538
2899,227289.7898495784
2900,165922.96425577602
2901,220114.14804082876
2902,197759.43604342116
2903,302908.9743141519
2904,336014.4392184755
2905,64280.608412105124
2906,217051.43424735568
2907,114985.69550919242
2908,107099.39189870609
2909,146569.887562379
2910,90321.58745400398
2911,70109.01622115704
2912,146695.2508453671
2913,75392.39986320469
2914,78177.07851905748
2915,93265.31303017656
2916,77979.08708429639
2917,180767.88551307633
2918,120321.7444865501
2919,237638.4322696156
